Country Name	Country Code	2023 [YR2023] - Access to electricity (% of population) [EG.ELC.ACCS.ZS]	2023 [YR2023] - Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD]	2023 [YR2023] - Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD]	2023 [YR2023] - Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]	2023 [YR2023] - Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]	2023 [YR2023] - Agricultural land (% of land area) [AG.LND.AGRI.ZS]	2023 [YR2023] - Agricultural land (sq. km) [AG.LND.AGRI.K2]	2023 [YR2023] - Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]	2023 [YR2023] - Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS]	2023 [YR2023] - Armed forces personnel, total [MS.MIL.TOTL.P1]	2023 [YR2023] - Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]	2023 [YR2023] - Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS]	2023 [YR2023] - Compulsory education, duration (years) [SE.COM.DURS]	2023 [YR2023] - Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot]	2023 [YR2023] - Crop production index (2014-2016 = 100) [AG.PRD.CROP.XD]	2023 [YR2023] - Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS]	2023 [YR2023] - Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD]	2023 [YR2023] - Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]	2023 [YR2023] - Ease of doing business rank (1=most business-friendly regulations) [IC.BUS.EASE.XQ]	2023 [YR2023] - Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC]	2023 [YR2023] - Electricity production from coal sources (% of total) [EG.ELC.COAL.ZS]	2023 [YR2023] - Electricity production from hydroelectric sources (% of total) [EG.ELC.HYRO.ZS]	2023 [YR2023] - Electricity production from nuclear sources (% of total) [EG.ELC.NUCL.ZS]	2023 [YR2023] - Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]	2023 [YR2023] - Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE]	2023 [YR2023] - Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP) [EG.USE.COMM.GD.PP.KD]	2023 [YR2023] - Expense (% of GDP) [GC.XPN.TOTL.GD.ZS]	2023 [YR2023] - Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]	2023 [YR2023] - Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS]	2023 [YR2023] - Gini index [SI.POV.GINI]	2023 [YR2023] - Government Effectiveness: Estimate [GE.EST]	2023 [YR2023] - Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24) [SH.HIV.INCD.YG.P3]	2023 [YR2023] - Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49) [SH.HIV.INCD.ZS]	2023 [YR2023] - Incidence of HIV, all (per 1,000 uninfected population) [SH.HIV.INCD.TL.P3]	2023 [YR2023] - Incidence of malaria (per 1,000 population at risk) [SH.MLR.INCD.P3]	2023 [YR2023] - Incidence of tuberculosis (per 100,000 people) [SH.TBS.INCD]	2023 [YR2023] - Income share held by highest 10% [SI.DST.10TH.10]	2023 [YR2023] - Income share held by lowest 10% [SI.DST.FRST.10]	2023 [YR2023] - Individuals using the Internet (% of population) [IT.NET.USER.ZS]	2023 [YR2023] - Individuals using the Internet, female (% of female population) [IT.NET.USER.FE.ZS]	2023 [YR2023] - Individuals using the Internet, male (% of male population) [IT.NET.USER.MA.ZS]	2023 [YR2023] - Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]	2023 [YR2023] - Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]	2023 [YR2023] - Labor force, total [SL.TLF.TOTL.IN]	2023 [YR2023] - Life expectancy at birth, total (years) [SP.DYN.LE00.IN]	2023 [YR2023] - Livestock production index (2014-2016 = 100) [AG.PRD.LVSK.XD]	2023 [YR2023] - Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]	2023 [YR2023] - Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS]	2023 [YR2023] - New businesses registered (number) [IC.BUS.NREG]	2023 [YR2023] - Number of infant deaths [SH.DTH.IMRT]	2023 [YR2023] - Number of neonatal deaths [SH.DTH.NMRT]	2023 [YR2023] - Number of maternal deaths [SH.MMR.DTHS]	2023 [YR2023] - People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS]	2023 [YR2023] - Physicians (per 1,000 people) [SH.MED.PHYS.ZS]	2023 [YR2023] - PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) [EN.ATM.PM25.MC.M3]	2023 [YR2023] - PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) [EN.ATM.PM25.MC.ZS]	2023 [YR2023] - Population growth (annual %) [SP.POP.GROW]	2023 [YR2023] - Population density (people per sq. km of land area) [EN.POP.DNST]	2023 [YR2023] - Population ages 65 and above, total [SP.POP.65UP.TO]	2023 [YR2023] - Population ages 15-64, total [SP.POP.1564.TO]	2023 [YR2023] - Population ages 15-64, male [SP.POP.1564.MA.IN]	2023 [YR2023] - Population ages 15-64, female [SP.POP.1564.FE.IN]	2023 [YR2023] - Population ages 0-14, total [SP.POP.0014.TO]	2023 [YR2023] - Population ages 0-14, male [SP.POP.0014.MA.IN]	2023 [YR2023] - Population ages 0-14, female [SP.POP.0014.FE.IN]	2023 [YR2023] - Population ages 65 and above, male [SP.POP.65UP.MA.IN]	2023 [YR2023] - Population ages 65 and above, female [SP.POP.65UP.FE.IN]	2023 [YR2023] - Population in largest city [EN.URB.LCTY]	2023 [YR2023] - Population, total [SP.POP.TOTL]	2023 [YR2023] - Population, male [SP.POP.TOTL.MA.IN]	2023 [YR2023] - Population, female [SP.POP.TOTL.FE.IN]	2023 [YR2023] - Pupil-teacher ratio, primary [SE.PRM.ENRL.TC.ZS]	2023 [YR2023] - Pupil-teacher ratio, secondary [SE.SEC.ENRL.TC.ZS]	2023 [YR2023] - Pupil-teacher ratio, tertiary [SE.TER.ENRL.TC.ZS]	2023 [YR2023] - Rail lines (total route-km) [IS.RRS.TOTL.KM]	2023 [YR2023] - Railways, passengers carried (million passenger-km) [IS.RRS.PASG.KM]	2023 [YR2023] - Railways, goods transported (million ton-km) [IS.RRS.GOOD.MT.K6]	2023 [YR2023] - Rural population [SP.RUR.TOTL]	2023 [YR2023] - Surface area (sq. km) [AG.SRF.TOTL.K2]	2023 [YR2023] - Urban population [SP.URB.TOTL]
United Kingdom	GBR	..	..	..	30.7275731455298	27.1877651031177	..	..	0.728754913132176	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.16114270687103	..	..	..	..	..	..	..	..	..	..	6.79396706793963	47.6106464578525	35275169	..	..	..	..	..	..	..	..	..	..	..	..	0.821212039762055	..	13299719	43282686	21641381	21641305	11767595	6034522	5733073	6112819	7186900	9648110	68350000	33788722	34561278	..	..	..	..	..	..	10497193	..	57852807
United States	USA	..	..	..	27.1681604300174	27.30241517264	..	..	..	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.21720099449158	..	..	..	..	..	..	..	..	..	..	4.11633838374488	46.4615617366137	170548899	..	..	..	..	..	..	..	..	..	..	..	..	0.491924871690548	..	58904562	216814687	108831393	107983295	59195646	30280628	28915018	26667932	32236631	18937269	334914895	165779952	169134944	..	..	..	..	..	..	55937486	..	278977409
Uruguay	URY	..	..	..	24.1101273092113	28.6336180027567	..	..	5.60852029123049	..	..	..	..	14	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.850249707698822	..	..	..	..	..	..	..	..	..	..	5.86910359896119	45.6525498825151	1775121	..	..	..	..	..	..	..	..	..	..	..	..	0.00917337117067443	..	540327	2241079	1118803	1122276	641702	328929	312774	211360	328966	1774396	3423108	1659092	1764016	..	..	..	..	..	..	144763	..	3278345
Uzbekistan	UZB	..	..	..	8.25536383138766	46.8283425313488	..	..	22.9917173795807	..	..	..	..	12	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.283767521381378	..	..	..	..	..	..	..	89.0136	87.1292	90.9056	..	36.0576036323822	14269864	..	..	..	..	..	..	..	..	..	..	..	..	2.12121533052509	..	1938290	23479159	11722430	11756729	10994901	5695719	5299182	805813	1132476	2603243	36412350	18223962	18188387	..	..	..	..	..	..	18012461	..	18399889
Vanuatu	VUT	..	..	..	6.57280923791394	68.3670480932159	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.568605482578278	..	..	..	..	..	..	..	..	..	..	..	44.0744741691555	141633	..	..	..	..	..	..	..	..	..	..	..	..	2.34900690287816	..	12568	191212	94302	96910	130726	67430	63296	6470	6098	..	334506	168202	166304	..	..	..	..	..	..	247615	..	86891
"Venezuela, RB"	VEN	..	..	..	13.6766213753061	41.48744437356	..	..	..	..	..	..	..	17	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.599200963974	..	..	..	..	..	..	..	..	..	..	..	36.8507409205346	11548202	..	..	..	..	..	..	..	..	..	..	..	..	1.87895331104326	..	2541911	18585811	9226084	9359727	7710778	3956254	3754523	1072594	1469317	2972145	28838499	14254932	14583567	..	..	..	..	..	..	3334307	..	25504192
Viet Nam	VNM	..	..	..	13.9855352577647	32.5205002444362	..	..	11.9604858170749	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.126466900110245	..	..	..	..	..	..	..	78.08	75.8894	80.32	3.25289282667662	48.2956802623402	56149382	..	..	..	..	..	..	..	..	..	..	..	..	0.682172962745761	..	9437122	67477732	33524683	33953050	21944096	11533142	10410953	3792423	5644699	9320866	98858950	48850248	50008702	..	..	..	..	..	..	59829437	..	39029513
Virgin Islands (U.S.)	VIR	..	..	..	34.7884774185352	31.8204916470812	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.654167771339417	..	..	..	..	..	..	..	..	..	..	..	44.9876170991709	46435	..	..	..	..	..	..	..	..	..	..	..	..	-0.471640678399366	..	21907	62972	29766	33206	20038	10176	9863	8809	13097	..	104917	48751	56166	..	..	..	..	..	..	3959	..	100958
West Bank and Gaza	PSE	..	..	..	6.19032834355534	66.0827380271507	..	..	..	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.20955741405487	..	..	..	..	..	..	..	86.6377	86.2802	86.9849	5.87110177678988	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2.39326476511584	..	185623	2998597	1485850	1512747	1981555	1010595	970960	81785	103839	778187	5165775	2578229	2587546	..	..	..	..	..	..	1158063	..	4007712
"Yemen, Rep."	YEM	..	..	..	4.54592930136084	67.0399953619269	..	..	..	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-2.27542042732239	..	..	..	..	..	..	..	..	..	..	..	7.7709291756649	6882832	..	..	..	..	..	..	..	..	..	..	..	..	2.21065600879913	..	912700	20077303	10116539	9960764	13459823	6889792	6570031	390131	522568	3292497	34449825	17396462	17053363	..	..	..	..	..	..	20728115	..	13721710
Zambia	ZMB	..	..	..	3.17063046312759	76.0971007322357	..	..	2.7919784070794	..	..	..	..	7	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-0.658970057964325	..	..	..	..	..	..	..	..	..	..	10.884531691282	44.7882980296988	7051257	..	..	..	..	..	..	..	..	..	..	..	..	2.72052846961362	..	363808	11474311	5642653	5831658	8731618	4366732	4364887	139477	224331	3181250	20569737	10148862	10420876	..	..	..	..	..	..	11038749	..	9530988
Zimbabwe	ZWE	..	..	..	5.84078694008356	71.3826802527922	..	..	27.0054265330107	..	..	..	..	7	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	-1.17033493518829	..	..	..	..	..	..	..	..	..	..	..	50.0275198244097	6560725	..	..	..	..	..	..	..	..	..	..	..	..	2.09110005063999	..	549245	9403613	4302839	5100774	6712551	3361078	3351472	215336	333909	1578128	16665409	7879254	8786155	..	..	..	..	..	..	11246318	..	5419091
Africa Eastern and Southern	AFE	..	..	..	5.64167764563511	72.9789709138912	..	..	14.6674923475242	..	..	..	..	7.5	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	34.9	..	..	7.12697482131851	47.3466947965365	305240423	..	..	..	..	..	..	..	..	..	..	..	..	2.53158671228431	..	23344506	413786598	203925370	209861233	301977201	152423111	149554090	9774629	13569877	..	739108306	366123110	372985196	..	..	..	..	..	..	455768642	..	283339664
Africa Western and Central	AFW	..	..	..	5.28961481462189	78.0640713363709	..	..	21.3026911273872	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	39.4	..	..	4.67008370755076	43.9893962711558	178686576	..	..	..	..	..	..	..	..	..	..	..	..	2.54086409040491	..	14505096	274218379	137678146	136540239	214066031	108426217	105639818	6698956	7806140	..	502789511	252803314	249986197	..	..	..	..	..	..	253227876	..	249561635
Arab World	ARB	..	..	..	7.42297479610128	52.050134119642	..	..	4.65220854825618	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.64216403030709	20.8626444053756	145632824	..	..	..	..	..	..	..	..	..	..	..	..	1.84795454754101	..	22029336	296772340	155443093	141329251	154470401	78950341	75520061	10004379	12024964	..	473272080	244397809	228874274	..	..	..	..	..	..	190124006	..	283148074
Caribbean small states	CSS	..	..	..	12.6699212888042	35.190014511837	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.81386026387223	43.5766248488986	1277288	..	..	..	..	..	..	..	..	..	..	..	..	0.657153651808656	..	271439	2142389	1055714	1086676	753907	383168	370739	117635	153806	..	3167738	1556520	1611219	..	..	..	..	..	..	1679622	..	1488116
Central Europe and the Baltics	CEB	..	..	..	29.7071385030882	23.1259319589315	..	..	2.98392412075992	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	87.2227451727541	..	..	9.44284140088564	45.4732517908421	49142803	..	..	..	..	..	..	..	..	..	..	..	..	0.048293716256893	..	19468078	65533333	33025416	32507919	15155194	7774156	7381040	7760476	11707605	..	100156608	48560043	51596563	..	..	..	..	..	..	37023206	..	63133402
Early-demographic dividend	EAR	..	..	..	9.83325836927	41.5854950927909	..	..	10.6366261549358	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.87110177678988	32.7787524030373	1440010448	..	..	..	..	..	..	..	..	..	..	..	..	1.12814881381465	..	226402568	2302416549	1171872319	1130544238	957471321	493274706	464196609	103313268	123089302	..	3486290439	1768460298	1717830140	..	..	..	..	..	..	1843042091	..	1643248348
East Asia & Pacific	EAS	..	..	..	19.7401273303905	27.438207598053	..	..	5.78558837449707	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	79	..	..	3.67013142377007	44.2429763645614	1266197659	..	..	..	..	..	..	..	..	..	..	..	..	0.227035089485852	..	319295433	1617494293	826985119	790509180	443811442	233234550	210576886	142478196	176817236	..	2380601170	1202697866	1177903303	..	..	..	..	..	..	881128740	..	1499472430
East Asia & Pacific (excluding high income)	EAP	..	..	..	17.8024684528559	28.2788910567553	..	..	7.76825070463369	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	77.1200765331796	..	..	3.67013142377007	44.1513227098803	1141251964	..	..	..	..	..	..	..	..	..	..	..	..	0.214089647897026	..	260021380	1460591719	747750672	712841052	413039141	217440662	195598473	116252978	143768401	..	2133652241	1081444313	1052207927	..	..	..	..	..	..	852421351	..	1281230890
East Asia & Pacific (IDA & IBRD countries)	TEA	..	..	..	17.8038941079543	28.2910145241075	..	..	7.75516997668433	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	78.3	..	..	4.77799519709585	44.104249510271	1125415281	..	..	..	..	..	..	..	..	..	..	..	..	0.212399542433729	..	256833749	1442570639	738661234	703909409	408117869	214916085	193201778	114922132	141911615	..	2107522258	1068499453	1039022802	..	..	..	..	..	..	842798131	..	1264724127
Euro area	EMU	..	..	..	34.8937379210748	22.8559422108867	..	..	1.54118168617637	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	90.6103785138956	..	..	5.78431554960862	46.7457738786627	172572720	..	..	..	..	..	..	..	..	..	..	..	..	0.581585557888246	..	77497965	222097057	111387491	110709570	50762375	26042056	24720318	33935051	43562917	..	350357398	171364594	178992802	..	..	..	..	..	..	77195067	..	273162331
Europe & Central Asia	ECS	..	..	..	27.2048672645011	27.4584520348085	..	..	2.09217537522275	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	90.1	..	..	7.81413417002832	45.5969023132278	426669867	..	..	..	..	..	..	..	..	..	..	..	..	0.319373852150932	..	162516790	597381301	297213787	300167526	164031658	84295357	79736307	67060617	95456180	..	923929755	448569753	475360004	..	..	..	..	..	..	246156457	..	676016924
Europe & Central Asia (excluding high income)	ECA	..	..	..	16.2132892230445	36.0747391937985	..	..	7.19108968008928	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9.36187249769016	40.0726334922804	89116466	..	..	..	..	..	..	..	..	..	..	..	..	0.226232972840705	..	26347274	162504188	80662652	81841542	58622962	30210719	28412244	9988478	16358794	..	247474425	120861849	126612577	..	..	..	..	..	..	87609499	..	158108552
Europe & Central Asia (IDA & IBRD countries)	TEC	..	..	..	20.6514196689889	31.1462620734965	..	..	4.77149562667309	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	88.2	..	..	9.44284140088564	44.1023289486036	193041015	..	..	..	..	..	..	..	..	..	..	..	..	-0.00353324015775058	..	62217241	301273433	148561072	152712368	93835413	48284338	45551077	22812052	39405189	..	457326090	219657461	237668630	..	..	..	..	..	..	149416487	..	306153229
European Union	EUU	..	..	..	33.7648580943013	23.0390315008848	..	..	1.68460203098034	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	90.1646092495094	..	..	6.29942487419125	46.4403597075536	221857783	..	..	..	..	..	..	..	..	..	..	..	..	0.470823793674342	..	96786648	286649059	143959240	142689822	66041167	33880475	32160693	41885674	54900978	..	449476878	219725386	229751489	..	..	..	..	..	..	109165675	..	340311203
Fragile and conflict affected situations	FCS	..	..	..	7.14269660234876	70.0095286210224	..	..	17.1392704912875	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	39.3	..	..	5.88585897042164	41.0467292795796	356433079	..	..	..	..	..	..	..	..	..	..	..	..	2.31158910595242	..	42041340	588591989	293523909	295068090	412070477	209150964	202919508	17746461	24294881	..	1042703808	520421329	522282477	..	..	..	..	..	..	574844984	..	466102450
Heavily indebted poor countries (HIPC)	HPC	..	..	..	5.30197201539814	76.1085103394426	..	..	20.803294099942	..	..	..	..	8	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.38281384280984	44.8111706137954	354029034	..	..	..	..	..	..	..	..	..	..	..	..	2.68092398622761	..	26537421	500519824	248323462	252196370	380938182	192628792	188309394	11674405	14863017	..	907995430	452626654	455368781	..	..	..	..	..	..	558259518	..	349735912
High income	HIC	..	..	..	29.7303602199938	24.7382080003361	..	..	..	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	93.1	..	..	4.87835726508441	45.3306154276204	707580593	..	..	..	..	..	..	..	..	..	..	..	..	0.507265000068571	..	270037684	908289311	460612775	447676542	224694499	115189680	109504825	117247654	152790040	..	1403021503	693050100	709971402	..	..	..	..	..	..	264504527	..	1138484899
IBRD only	IBD	..	..	..	14.9112923498772	32.9688238129764	..	..	7.82268196791495	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	72.2	..	..	6.02596684380969	38.8173347219763	2307746572	..	..	..	..	..	..	..	..	..	..	..	..	0.502795506093861	..	497820572	3338547460	1700484178	1638063298	1100679830	572516366	528163459	219689164	278131404	..	4937047867	2492689713	2444358155	..	..	..	..	..	..	2072361976	..	2864685891
IDA & IBRD total	IBT	..	..	..	12.8479334515231	40.9463153416036	..	..	8.60789451611959	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	63.1	..	..	6.14885872388136	39.0931419610876	3017722163	..	..	..	..	..	..	..	..	..	..	..	..	0.971935897226146	..	569720255	4434333795	2245236173	2189097652	1815696299	935367677	880328617	251886982	317833272	..	6819750360	3432490834	3387259529	..	..	..	..	..	..	3212448118	..	3605545868
IDA blend	IDB	..	..	..	6.33641397052729	66.8715295311265	..	..	21.8740674732383	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	41.5	..	..	4.38984017487675	36.9637927420557	222692202	..	..	..	..	..	..	..	..	..	..	..	..	2.16795662724623	..	22774676	359425317	180279468	179145851	240353207	122244371	118108833	10444630	12330046	..	622553200	312968471	309584726	..	..	..	..	..	..	344784751	..	277768449
IDA only	IDX	..	..	..	6.67132096881315	64.4606721970717	..	..	18.0512348934209	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	38	..	..	7.11475951738199	41.3724781879338	487283389	..	..	..	..	..	..	..	..	..	..	..	..	2.2505611456577	..	49125007	736361018	364472527	371888503	474663262	240606940	234056325	21753188	27371822	..	1260149293	626832650	633316648	..	..	..	..	..	..	795301391	..	463091528
IDA total	IDA	..	..	..	6.56146921197005	65.2514496815659	..	..	19.4131667610801	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	39.1	..	..	6.50719080301323	39.9896420945819	709975591	..	..	..	..	..	..	..	..	..	..	..	..	2.22323153314696	..	71899683	1095786335	544751995	551034354	715016469	362851311	352165158	32197818	39701868	..	1882702493	939801121	942901374	..	..	..	..	..	..	1140086142	..	740859977
Late-demographic dividend	LTE	..	..	..	19.4823319221179	26.2806726348423	..	..	6.27333297298102	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	80.8026543821768	..	..	6.29942487419125	44.5885366751714	1241789290	..	..	..	..	..	..	..	..	..	..	..	..	0.0647207118999802	..	310998921	1596312609	813553756	782758864	419521691	220455684	199066010	135377030	175621890	..	2326833223	1169386464	1157446763	..	..	..	..	..	..	781621448	..	1545211775
Latin America & Caribbean	LCN	..	..	..	13.9719313390112	33.8435453794924	..	..	6.56195323289432	..	..	..	..	13	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	81	..	..	4.62930242419968	41.8655523351208	319970601	..	..	..	..	..	..	..	..	..	..	..	..	0.735373889473223	..	62777812	449313774	222156727	227157044	152063711	77508609	74555098	27315377	35462431	..	664155299	326980721	337174577	..	..	..	..	..	..	120415677	..	543707545
Latin America & Caribbean (excluding high income)	LAC	..	..	..	13.6121528207239	33.8108228494591	..	..	5.89092651714235	..	..	..	..	14	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	83.1964867379037	..	..	4.6127928384328	42.0143382258229	292138795	..	..	..	..	..	..	..	..	..	..	..	..	0.708807003548984	..	55476637	407552264	201381609	206170656	137796774	70206273	67590498	24157275	31319361	..	600825676	295745163	305080516	..	..	..	..	..	..	111246510	..	489579166
Latin America & the Caribbean (IDA & IBRD countries)	TLA	..	..	..	13.6926588456617	34.1097897733505	..	..	6.79814252378426	..	..	..	..	14	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	81.1	..	..	4.63066263911662	41.9338569017464	313210518	..	..	..	..	..	..	..	..	..	..	..	..	0.757734937054138	..	60102488	438939498	217004785	221934717	149721340	76301834	73419503	26135027	33967461	..	648763330	319441652	329321681	..	..	..	..	..	..	117529927	..	531233403
Least developed countries: UN classification	LDC	..	..	..	6.40535090917907	66.6130161577018	..	..	18.8540981594854	..	..	..	..	8	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.46597537029912	41.9302207784608	447311526	..	..	..	..	..	..	..	..	..	..	..	..	2.3078836943783	..	42587240	664869741	328716125	336153628	442889788	224389992	218499795	18921482	23665760	..	1150346774	572027594	578319180	..	..	..	..	..	..	731887202	..	418459572
Low & middle income	LMY	..	..	..	12.4287802619436	41.4326011804689	..	..	9.02957326092637	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6.09114152504141	38.8239522727544	2908562574	..	..	..	..	..	..	..	..	..	..	..	..	1.00781544161266	..	532587518	4285114925	2172245411	2112869540	1775434577	914719683	860714887	238493787	294093729	..	6593137026	3325458882	3267678148	..	..	..	..	..	..	3155089673	..	3436290979
Low income	LIC	..	..	..	5.76357104716484	75.0118034794736	..	..	24.4244549208506	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	27.1	..	..	9.87432675044888	43.210151573934	273298309	..	..	..	..	..	..	..	..	..	..	..	..	2.73630087129024	..	23050540	399935037	198947520	200987524	299998484	151921051	148077430	10033041	13017496	..	722984063	360901606	362082454	..	..	..	..	..	..	469794128	..	253189935
Lower middle income	LMC	..	..	..	9.19779079496045	46.1278837659427	..	..	15.4561410909455	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	53.4	..	..	7.11475951738199	33.513290924262	1226872581	..	..	..	..	..	..	..	..	..	..	..	..	1.29749460137516	..	181175698	1969774069	1001177310	968596770	908615093	467409898	441205195	83552719	97622986	..	3059564861	1552139929	1507424937	..	..	..	..	..	..	1806346892	..	1253217969
Middle East & North Africa	MEA	..	..	..	8.61813611605363	45.3759286091995	..	..	4.93555545812695	..	..	..	..	9.5	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	77.7	..	..	4.22535211267609	19.8634210770167	161379367	..	..	..	..	..	..	..	..	..	..	..	..	1.52202645190572	..	28026101	325199099	170205233	154993869	147562111	75583794	71978316	12824645	15201462	..	500787313	258613669	242173644	..	..	..	..	..	..	168403046	..	332384267
